"","decision_tree_card_prediction","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","eng.balance_dev_1y_before_card","eng.balance_at_card_issuance","eng.balance_dev_after_card","eng.mean_trans_count_per_month","eng.median_relative_balance_dev_in_perc","credit_check_avg_income","credit_check","final_balance","risk_score","card_recommendation","loan_applicable","loan_recommendation"
"97","classic",125,104,"owner",37,"monthly_issuance",1993-04-15,37,"male",1936-10-31,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2042,1,0,0,0,1,TRUE,1413.8,25637.8,0,5.22,3.41,3063,"failed",25637,9,"no","no","no"
"98","classic",127,105,"owner",21,"monthly_issuance",1997-07-10,21,"female",1950-12-27,49,1998-12-05,352704,48,7348,"running_ok",TRUE,"classic",1998-06-07,TRUE,7348,0,0,1,0,0,TRUE,26358.9,51996.7,-34775.4,4.36,0,NA,NA,17221,106,"classic","no","no"
"99","classic",128,106,"owner",63,"monthly_issuance",1994-11-27,63,"female",1973-04-04,26,NA,NA,NA,NA,NA,FALSE,"classic",1995-08-25,TRUE,3735,1,0,0,0,0,TRUE,19214.1,36435.4,-850.200000000004,6.27,0,17765,"gold",64941,334,"keep classic","no","no"
"100","classic",129,107,"owner",64,"monthly_issuance",1993-11-05,64,"female",1947-05-31,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4554,1,0,0,1,1,TRUE,-1323,44266.2,0,5.23,0,6832,"failed",44266,62,"no","no","no"
"101","classic",130,108,"owner",53,"monthly_issuance",1995-03-10,53,"male",1942-02-14,57,NA,NA,NA,NA,NA,FALSE,"classic",1997-09-09,TRUE,4803,1,0,0,0,0,TRUE,-1706.47,49953.6,7423.1,4.85,0,15703,"gold",56976,306,"keep classic","yes","up to  180000"
"102","classic",131,109,"owner",53,"monthly_issuance",1997-04-20,53,"female",1977-01-31,22,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-02,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8476.60000000001,41957.3,-135.600000000006,4.6,0,NA,NA,41821,101,"keep classic","no","no"
"103","classic",132,110,"owner",36,"monthly_issuance",1996-07-17,36,"male",1953-01-26,46,1997-09-08,162576,36,4516,"running_ok",TRUE,"classic",1998-02-26,TRUE,7664,1,0,1,0,1,TRUE,11485.4,45145.3,28735.6,4.67,0,23438,"gold",73880,396,"keep classic","no","increase up to 230000"
"104","classic",134,112,"owner",6,"monthly_issuance",1993-03-12,6,"male",1932-01-18,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2051,1,0,0,0,0,TRUE,-142.399999999998,51810,0,5.49,6.86,6582,"failed",51810,69,"no","no","no"
"105","classic",136,113,"owner",55,"monthly_issuance",1996-07-22,55,"female",1921-01-26,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3146,1,0,0,0,0,TRUE,8986.9,26350.9,0,4.56,0,6417,"failed",26350,50,"no","no","no"
"106","classic",137,114,"owner",60,"monthly_issuance",1997-03-14,60,"male",1923-09-14,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2123,1,0,0,0,0,TRUE,-803.400000000001,26099.7,0,4.49,0,4234,"failed",26099,18,"no","no","no"
"107","classic",138,115,"owner",68,"monthly_issuance",1993-03-19,54,"female",1972-10-21,27,NA,NA,NA,NA,NA,FALSE,"classic",1997-01-11,TRUE,5110,1,0,0,0,0,TRUE,10156.8,40132.2,4257.10000000001,5.19,0.26,7665,"failed",33604,78,"keep classic","no","no"
"108","classic",139,116,"owner",8,"monthly_issuance",1996-03-21,8,"female",1959-07-25,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6456,1,1,0,0,0,TRUE,11218.1,72209.3,0,4.82,0,23123,"gold",72209,415,"classic","yes","up to  230000"
"109","classic",141,117,"owner",31,"monthly_issuance",1993-09-05,31,"male",1925-11-02,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2329,1,0,0,0,0,TRUE,-4169.5,16679.5,0,5.16,1.37,4903,"failed",16679,13,"no","no","no"
"110","classic",142,118,"owner",68,"monthly_issuance",1997-09-18,68,"male",1937-06-21,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2449,1,0,0,0,0,TRUE,3796.9,29483.7,0,4.45,0,NA,NA,29483,84,"no","no","no"
"111","junior",143,119,"owner",27,"monthly_issuance",1993-05-25,27,"male",1978-07-09,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8252,1,0,0,0,0,TRUE,-21406.17,57394.8,0,5.53,1.17,21525,"junior",57394,327,"junior","no","no"
"112","classic",144,120,"owner",65,"weekly_issuance",1995-06-16,65,"male",1958-12-06,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5864,1,1,0,0,0,TRUE,-7336,25835.8,0,5.03,0,NA,NA,25835,70,"no","no","no"
"113","junior",145,121,"owner",55,"monthly_issuance",1997-10-11,55,"male",1978-02-14,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2116,1,0,0,1,1,TRUE,14457.1,34955.3,0,4.45,0,NA,NA,34955,100,"junior","no","no"
"114","classic",146,122,"owner",31,"monthly_issuance",1996-10-30,31,"female",1961-12-19,38,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-03,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6949,54658.8,2129,4.66,0,22602,"gold",56787,389,"keep classic","yes","up to  180000"
"115","classic",147,123,"owner",21,"monthly_issuance",1993-03-13,21,"female",1933-11-02,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3016,1,0,0,0,0,TRUE,9105,23383,0,5.03,3.145,4843,"failed",23383,31,"no","no","no"
"116","classic",149,124,"owner",55,"monthly_issuance",1997-12-28,55,"male",1948-06-27,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1993,1,0,0,1,1,TRUE,-10023.4,13566,0,4.41,0,NA,NA,13566,55,"no","no","no"
"117","junior",150,125,"owner",2,"issuance_after_transaction",1996-09-07,2,"female",1980-09-27,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4422,0,1,0,0,0,TRUE,-16037.4,64858.3,0,4.77,0,NA,"junior",64858,125,"junior","no","no"
"118","classic",151,126,"owner",5,"monthly_issuance",1993-10-23,51,"female",1971-09-23,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7384,1,0,0,0,0,TRUE,36053.9,50359.1,0,5.41,0,NA,NA,50359,137,"classic","yes","up to  160000"
"119","classic",152,127,"owner",29,"monthly_issuance",1994-02-02,29,"female",1945-12-02,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2242,1,0,0,0,0,TRUE,3525.7,17545.8,0,5.59,2.385,3364,"failed",17545,7,"no","no","no"
"120","junior",153,128,"owner",2,"monthly_issuance",1993-02-19,13,"female",1981-02-12,18,NA,NA,NA,NA,NA,FALSE,"junior",1996-08-05,TRUE,NA,NA,NA,NA,NA,NA,FALSE,17259.7,56844.5,-10514.8,5.79,-0.85,2400,"junior",74713,174,"keep junior","no","no"
"121","classic",154,129,"owner",74,"monthly_issuance",1997-10-01,74,"male",1933-08-27,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3417,1,0,0,0,0,TRUE,2905.8,19863.3,0,4.45,0,NA,NA,19863,74,"no","no","no"
"122","classic",156,130,"owner",54,"monthly_issuance",1997-02-12,54,"female",1930-07-22,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3969,1,0,0,0,0,TRUE,-4249.3,29171.2,0,4.64,0,6813,"failed",29171,44,"no","no","no"
"123","classic",157,131,"owner",52,"monthly_issuance",1995-06-13,52,"female",1943-07-09,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6904,1,0,0,0,0,TRUE,-6632.5,36355.1,0,4.97,0,10356,"classic",36355,209,"classic","no","no"
"124","classic",158,132,"owner",40,"issuance_after_transaction",1996-05-11,40,"female",1945-07-03,54,1996-11-06,88440,12,7370,"finished_ok",TRUE,"classic",1997-12-06,TRUE,7370,0,0,1,0,0,TRUE,36596.9,101062.3,-71368.2,4.92,0,NA,NA,34556,239,"classic","no","next loan up to 110000"
"125","classic",160,133,"owner",64,"weekly_issuance",1997-10-11,64,"female",1942-04-26,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,13160,1,1,0,0,1,TRUE,-32299.9,46582.3,0,4.56,0,NA,NA,46582,66,"no","no","no"
"126","classic",161,134,"owner",34,"monthly_issuance",1997-12-10,34,"female",1943-10-07,56,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-14,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-18915.8,27666.5,17864.3,4.52,0,NA,NA,45530,60,"keep classic","no","no"
"127","gold",162,135,"owner",75,"monthly_issuance",1993-06-15,65,"male",1941-10-17,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,19113.3,73702.7,0,5.42,2.42,4451,"failed",73702,139,"no","yes","up to  230000"
"128","classic",163,136,"owner",74,"monthly_issuance",1996-05-14,74,"male",1933-06-12,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2932,1,0,0,0,0,TRUE,12127.23,27095.2,0,4.78,0,6378,"failed",27095,54,"no","no","no"
"129","classic",164,137,"owner",70,"monthly_issuance",1996-07-19,70,"female",1962-04-04,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4251,1,0,0,0,1,TRUE,-6837.1,49568.9,0,4.68,0,23209,"gold",49568,376,"classic","no","no"
"130","classic",165,138,"owner",22,"monthly_issuance",1995-09-19,22,"male",1968-11-08,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10400,21200,0,4.3,0,NA,NA,21200,82,"no","no","no"
"131","junior",167,139,"owner",38,"weekly_issuance",1997-05-15,38,"female",1978-04-18,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-11-15,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-2221.89999999999,80095.1,-25865.8,4.56,0,NA,NA,54229,129,"keep junior","no","no"
"132","classic",168,140,"owner",24,"monthly_issuance",1996-06-25,24,"female",1976-11-05,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,23058,47564.1,0,4.34,0,NA,NA,47564,122,"junior","no","no"
"133","classic",169,141,"owner",38,"monthly_issuance",1996-03-06,38,"male",1953-09-12,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,14985,1,1,0,1,1,TRUE,6604.8,54877.8,0,4.73,0,30165,"gold",54877,465,"classic","yes","up to  170000"
"134","classic",171,142,"owner",51,"monthly_issuance",1993-02-15,51,"male",1929-06-25,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1845,1,0,0,0,0,TRUE,-6119.1,22244.3,0,5.19,2.36,4555,"failed",22244,13,"no","no","no"
"135","classic",173,143,"owner",21,"monthly_issuance",1996-11-27,21,"female",1918-12-08,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2272,1,0,0,0,0,TRUE,3470.2,22772.9,0,4.6,0,4924,"failed",22772,26,"no","no","no"
"136","junior",174,144,"owner",10,"weekly_issuance",1997-04-03,10,"male",1978-11-10,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-01-22,TRUE,NA,NA,NA,NA,NA,NA,FALSE,16025.6,38798.5,45676.4,5,0,NA,"junior",84474,131,"keep junior","yes","up to  270000"
"137","classic",175,145,"owner",31,"monthly_issuance",1996-01-03,31,"male",1960-07-13,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4815,1,0,0,0,0,TRUE,10048.4,62413.4,0,5.55,0,7223,"failed",62413,95,"no","no","no"
"138","classic",176,146,"owner",4,"monthly_issuance",1993-09-02,4,"male",1929-03-11,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3823,1,0,0,0,0,TRUE,13668.7,38813.8,0,5.37,4.23,6296,"failed",38813,67,"no","no","no"
"139","classic",178,148,"owner",8,"monthly_issuance",1993-06-21,8,"male",1960-12-22,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2312,1,0,0,1,1,TRUE,5943.2,27205.8,0,5.3,3.33,3468,"failed",27205,19,"no","no","no"
"140","junior",179,149,"owner",43,"monthly_issuance",1997-11-16,43,"male",1980-12-29,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,55682.6,53921.8,0,4.64,0,NA,NA,53921,161,"junior","yes","up to  170000"
"141","junior",180,150,"owner",73,"monthly_issuance",1995-03-16,73,"male",1982-01-19,17,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-28453.9,19767.4,0,5.21,0,1900,"junior",19767,87,"no","no","no"
"142","classic",181,151,"owner",76,"monthly_issuance",1993-09-06,76,"male",1967-07-06,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3079,1,0,0,0,1,TRUE,4972.4,24334.3,0,6.78,1.655,4619,"failed",24334,26,"no","no","no"
"143","junior",183,152,"owner",1,"monthly_issuance",1996-04-12,1,"female",1978-03-19,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3419,1,0,0,0,1,TRUE,3866.3,18634.1,0,4.6,0,5129,"junior",18634,151,"junior","no","no"
"144","classic",185,153,"owner",77,"monthly_issuance",1993-09-19,77,"male",1954-05-30,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4544,1,0,0,0,0,TRUE,-3185.1,22687.7,0,5.29,0,13730,"gold",22687,258,"classic","no","no"
"145","gold",186,154,"owner",46,"monthly_issuance",1994-06-21,46,"female",1961-02-22,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3891,1,0,0,0,0,TRUE,-3768.89999999999,92359.8,0,4.93,0,14076,"gold",92359,380,"gold","no","no"
"146","classic",187,155,"owner",58,"monthly_issuance",1995-11-07,58,"male",1942-08-23,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2988,1,0,0,0,0,TRUE,-20932.9,19865.1,0,4.63,0,4483,"failed",19865,-5,"no","no","no"
"147","classic",188,156,"owner",64,"monthly_issuance",1997-10-22,64,"male",1960-09-02,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2030,1,0,0,0,0,TRUE,10624.4,16314.9,0,4.42,0,NA,NA,16314,78,"no","no","no"
"148","classic",189,157,"owner",11,"monthly_issuance",1997-03-28,11,"male",1919-08-10,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3991,1,0,0,0,0,TRUE,17451.2,33957.1,0,4.48,0,6918,"failed",33957,72,"no","no","no"
"149","classic",190,158,"owner",37,"monthly_issuance",1995-03-15,37,"female",1947-10-31,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3420,1,0,0,0,0,TRUE,21985.8,17265.4,0,4.82,0,24548,"gold",17265,385,"classic","no","no"
"150","classic",192,159,"owner",70,"monthly_issuance",1997-02-11,70,"male",1971-02-28,28,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-20,TRUE,8694,1,0,0,0,0,TRUE,4818.9,47417.3,47312.6,4.58,0,NA,"gold",94729,153,"keep classic","yes","up to  300000"
"151","classic",193,160,"owner",23,"monthly_issuance",1993-09-04,1,"male",1962-05-01,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7926,1,0,0,0,1,TRUE,32448.1,48937.5,0,5.11,2.93,11889,"classic",48937,277,"classic","yes","up to  150000"
"152","classic",194,161,"owner",28,"monthly_issuance",1994-07-04,28,"female",1924-12-20,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2281,1,0,0,0,0,TRUE,-8037.6,14836.9,0,4.92,0,4419,"failed",14836,2,"no","no","no"
"153","classic",195,162,"owner",60,"monthly_issuance",1993-08-25,74,"male",1919-11-18,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3458,1,0,0,0,0,TRUE,2848.2,21628.6,0,4.96,2.69,5188,"failed",21628,28,"no","no","no"
"154","classic",197,163,"owner",30,"monthly_issuance",1993-01-27,30,"male",1933-04-25,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3728,1,0,0,0,0,TRUE,443.599999999999,37538.9,0,5.78,5.11,6698,"failed",37538,56,"no","no","no"
"155","classic",198,164,"owner",60,"monthly_issuance",1996-09-13,60,"male",1976-07-14,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,20660.7,32852.3,0,4.38,0,NA,NA,32852,105,"junior","no","no"
"156","classic",199,165,"owner",25,"monthly_issuance",1993-06-01,29,"male",1923-06-21,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1788,1,0,0,0,0,TRUE,1852.10000000001,61584.7,0,5.04,4.09,6864,"failed",61584,84,"no","no","no"
"157","classic",201,166,"owner",17,"monthly_issuance",1996-08-20,17,"female",1930-08-19,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3044,1,0,0,0,0,TRUE,1207.5,21661.5,0,4.73,0,4566,"failed",21661,20,"no","no","no"
"158","classic",202,167,"owner",29,"weekly_issuance",1996-02-26,29,"female",1976-11-21,23,NA,NA,NA,NA,NA,FALSE,"classic",1997-10-01,TRUE,NA,NA,NA,NA,NA,NA,FALSE,43713,65913,17891.9,5,0,NA,NA,49339,161,"keep classic","yes","up to  150000"
"159","classic",203,168,"owner",31,"monthly_issuance",1993-04-27,31,"male",1962-06-10,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2013,1,0,0,0,0,TRUE,-1887.13,15781.7,0,5.18,0.57,3020,"failed",15781,-5,"no","no","no"
"160","gold",205,169,"owner",4,"monthly_issuance",1995-09-28,4,"female",1942-06-15,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5671,1,1,0,0,0,TRUE,4360.6,67185,0,4.73,0,12792,"classic",67185,325,"gold","yes","up to  210000"
"161","classic",206,170,"owner",59,"monthly_issuance",1996-07-02,59,"female",1963-04-13,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,13751.2,56110.2,0,4.77,0,17066,"gold",56110,342,"classic","yes","up to  170000"
"162","classic",207,171,"owner",46,"monthly_issuance",1996-06-08,46,"male",1932-05-20,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3486,1,0,0,0,0,TRUE,-824.169999999998,15593.7,0,4.79,0,6003,"failed",15593,26,"no","no","no"
"163","classic",208,172,"owner",13,"monthly_issuance",1993-08-30,13,"female",1940-06-25,59,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-21,TRUE,4221,1,0,0,0,0,TRUE,1172.4,38840.9,25873.6,5.22,0.415,22389,"gold",64714,365,"keep classic","yes","up to  200000"
"164","classic",210,173,"owner",66,"monthly_issuance",1993-11-26,66,"male",1939-11-30,60,1994-05-31,104808,12,8734,"finished_ok",TRUE,NA,NA,FALSE,17342,1,0,1,1,1,TRUE,16350.83,64005.1,0,5.4,0,17313,"gold",64005,404,"classic","no","next loan up to 200000"
"165","classic",212,174,"owner",52,"monthly_issuance",1996-09-04,52,"male",1975-02-10,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2139,1,0,0,0,0,TRUE,2877,20982.2,0,4.52,0,3377,"junior",20982,134,"junior","no","no"
"166","classic",215,176,"owner",71,"weekly_issuance",1996-08-12,71,"male",1967-09-24,32,1997-04-10,27456,12,2288,"finished_ok",TRUE,NA,NA,FALSE,6985,1,0,1,1,1,TRUE,17951.77,71821.5,0,4.84,0,NA,"classic",71821,216,"classic","no","next loan up to 220000"
"167","classic",216,177,"owner",1,"monthly_issuance",1997-09-26,1,"male",1960-01-30,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-842.200000000004,62371.1,0,4.51,0,NA,"classic",62371,138,"classic","no","no"
"168","classic",217,178,"owner",59,"monthly_issuance",1997-09-06,59,"female",1974-12-22,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1987,1,0,0,0,1,TRUE,7028.7,18081.7,0,4.58,0,NA,NA,18081,76,"no","no","no"
"169","junior",218,179,"owner",1,"weekly_issuance",1997-09-22,1,"female",1980-01-23,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,13667,1,0,0,1,1,TRUE,-10186.1,44248.3,0,4.52,0,NA,NA,44248,86,"no","no","no"
"170","classic",219,180,"owner",55,"weekly_issuance",1993-12-14,60,"female",1964-04-02,35,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-06,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-2157.3,65464.4,-1155.8,5.3,0,23261,"gold",64308,397,"keep classic","no","no"
"171","classic",221,181,"owner",21,"monthly_issuance",1996-06-11,21,"female",1977-02-25,22,NA,NA,NA,NA,NA,FALSE,"junior",1997-12-03,TRUE,6780,1,0,0,0,0,TRUE,1961.2,40511.3,-15713.5,4.64,0,10772,"junior",32491,227,"keep junior","no","no"
"172","classic",222,182,"owner",47,"monthly_issuance",1996-08-24,47,"female",1972-06-29,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-2200,10000,0,4.3,0,NA,NA,10000,59,"no","no","no"
"173","classic",223,183,"owner",43,"monthly_issuance",1993-12-12,43,"female",1952-02-27,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5954,1,0,0,0,1,TRUE,-6685,45614.3,0,5.08,0.675,14642,"gold",45614,286,"classic","no","no"
"174","classic",224,184,"owner",77,"monthly_issuance",1996-02-21,77,"male",1955-05-11,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1623,0,1,0,0,0,TRUE,12269.8,67050.3,0,4.73,0,19697,"gold",67050,377,"classic","yes","up to  210000"
"175","classic",225,185,"owner",32,"monthly_issuance",1997-07-04,32,"male",1936-05-10,63,NA,NA,NA,NA,NA,FALSE,"classic",1998-03-20,TRUE,6526,1,0,0,0,0,TRUE,-16450.7,50599.6,15009.4,4.58,0,NA,"classic",65609,111,"keep classic","no","no"
"176","classic",226,186,"owner",1,"weekly_issuance",1993-07-29,1,"male",1942-06-16,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6862,1,0,0,0,0,TRUE,48566.7,74437.6,0,5.18,0,NA,"classic",74437,200,"classic","yes","up to  230000"
"177","classic",227,187,"owner",5,"monthly_issuance",1993-03-28,52,"female",1926-12-18,73,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2798,1,0,0,0,0,TRUE,-240.700000000001,25228.1,0,5.29,6.835,4197,"failed",25228,18,"no","no","no"
"178","gold",228,188,"owner",54,"monthly_issuance",1993-04-20,48,"female",1956-03-16,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7426,1,0,0,0,0,TRUE,13329.9,100009.6,0,5.36,3.36,19413,"gold",100009,458,"gold","yes","up to  320000"
"179","gold",229,189,"owner",76,"monthly_issuance",1997-04-16,76,"male",1969-07-22,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5354,1,0,0,1,1,TRUE,23141.5,71269.3,0,4.62,0,NA,"classic",71269,220,"gold","yes","up to  220000"
"180","classic",230,190,"owner",74,"monthly_issuance",1995-03-02,74,"female",1967-03-10,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9110,1,0,0,1,1,TRUE,26437.4,69474.4,0,5.3,0,17556,"gold",69474,372,"classic","yes","up to  220000"
"181","classic",231,191,"owner",41,"monthly_issuance",1997-03-17,41,"male",1941-02-18,58,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-07,TRUE,4420,0,1,0,0,0,TRUE,38991,79594.3,13647.4,4.7,0,NA,"gold",93241,220,"keep classic","yes","up to  290000"
"182","classic",232,192,"owner",55,"monthly_issuance",1993-01-08,55,"female",1921-06-17,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3583,1,0,0,0,0,TRUE,2843.5,29946.5,0,5.14,7.09,5859,"failed",29946,43,"no","no","no"
"183","classic",233,193,"owner",69,"monthly_issuance",1996-12-22,69,"female",1958-12-03,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7110,1,0,0,0,0,TRUE,-6243.4,25203.7,0,5.04,0,NA,NA,25203,70,"no","no","no"
"184","classic",235,194,"owner",44,"monthly_issuance",1996-08-01,44,"female",1943-08-28,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2648,1,0,0,0,0,TRUE,-6529.8,23031.9,0,5.32,0,3973,"failed",23031,7,"no","no","no"
"185","classic",236,195,"owner",70,"monthly_issuance",1997-02-27,70,"male",1961-09-01,38,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-28,TRUE,6260,1,0,0,0,0,TRUE,-2578.60000000001,35861.7,13563.5,4.52,0,NA,NA,49425,84,"keep classic","no","no"
"186","classic",238,196,"owner",4,"monthly_issuance",1993-11-14,6,"female",1961-11-28,38,NA,NA,NA,NA,NA,FALSE,"classic",1996-04-20,TRUE,8626,1,0,0,1,1,TRUE,16975.8,50031.3,838.099999999999,4.97,0,12939,"classic",73932,272,"keep classic","yes","up to  230000"
"187","classic",239,197,"owner",1,"monthly_issuance",1993-02-25,1,"female",1974-09-10,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9454,1,0,0,0,0,TRUE,15998,52072.5,0,5.15,0.005,21718,"gold",52072,387,"classic","yes","up to  160000"
"188","classic",240,198,"owner",70,"monthly_issuance",1993-10-25,34,"female",1929-06-17,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2866,1,0,0,0,0,TRUE,-3938.5,22504.4,0,4.89,2.865,4299,"failed",22504,13,"no","no","no"
"189","classic",241,199,"owner",70,"monthly_issuance",1996-10-26,70,"male",1959-01-23,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1984,1,0,0,0,0,TRUE,7285.9,26869.7,0,4.49,0,2977,"failed",26869,15,"no","no","no"
"190","classic",242,200,"owner",17,"monthly_issuance",1994-07-03,17,"female",1961-08-01,38,NA,NA,NA,NA,NA,FALSE,"classic",1996-08-31,TRUE,NA,NA,NA,NA,NA,NA,FALSE,16916.1,56133.5,16898.3,5.12,0.405,8614,"classic",98905,235,"keep classic","yes","up to  310000"
"191","classic",243,201,"owner",63,"monthly_issuance",1994-11-02,63,"male",1954-02-10,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9584,1,0,0,0,0,TRUE,15.5,43995.2,0,5.16,0,15835,"gold",43995,303,"classic","yes","up to  140000"
"192","classic",246,204,"owner",67,"monthly_issuance",1996-01-13,67,"female",1970-12-28,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1950,1,0,0,0,0,TRUE,6525.1,25127.7,0,5.73,0,2926,"failed",25127,12,"no","no","no"
"193","classic",247,205,"owner",1,"monthly_issuance",1997-10-08,1,"male",1957-05-08,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4297,1,0,0,0,0,TRUE,11021.1,45267,0,4.37,0,NA,NA,45267,108,"classic","no","no"
"194","classic",248,206,"owner",61,"monthly_issuance",1995-04-08,61,"female",1969-12-12,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2902,1,0,0,0,0,TRUE,3140.5,35408,0,4.68,0,4353,"failed",35408,33,"no","no","no"
