"","disp.disp_id","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","district.avg_salary","district.urban_ratio","district.enterpren_rate"
"130",165,165,138,"owner",22,"monthly_issuance",1995-09-19,22,"male",1968-11-08,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8620,52.4,100
"131",167,167,139,"owner",38,"weekly_issuance",1997-05-15,38,"female",1978-04-18,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-11-15,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8965,59.8,104
"132",168,168,140,"owner",24,"monthly_issuance",1996-06-25,24,"female",1976-11-05,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8991,80,128
"133",169,169,141,"owner",38,"monthly_issuance",1996-03-06,38,"male",1953-09-12,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,14985,1,1,0,1,1,TRUE,8965,59.8,104
"134",171,171,142,"owner",51,"monthly_issuance",1993-02-15,51,"male",1929-06-25,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1845,1,0,0,0,0,TRUE,8541,70.5,131
"135",173,173,143,"owner",21,"monthly_issuance",1996-11-27,21,"female",1918-12-08,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2272,1,0,0,0,0,TRUE,9104,67,123
"136",174,174,144,"owner",10,"weekly_issuance",1997-04-03,10,"male",1978-11-10,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-01-22,TRUE,NA,NA,NA,NA,NA,NA,FALSE,10124,46.7,141
"137",175,175,145,"owner",31,"monthly_issuance",1996-01-03,31,"male",1960-07-13,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4815,1,0,0,0,0,TRUE,8930,59.2,108
"138",176,176,146,"owner",4,"monthly_issuance",1993-09-02,4,"male",1929-03-11,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3823,1,0,0,0,0,TRUE,9753,67.4,109
"139",178,178,148,"owner",8,"monthly_issuance",1993-06-21,8,"male",1960-12-22,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2312,1,0,0,1,1,TRUE,11277,69.4,127
"140",179,179,149,"owner",43,"monthly_issuance",1997-11-16,43,"male",1980-12-29,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9425,76.3,125
"141",180,180,150,"owner",73,"monthly_issuance",1995-03-16,73,"male",1982-01-19,17,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8746,56.4,90
"142",181,181,151,"owner",76,"monthly_issuance",1993-09-06,76,"male",1967-07-06,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3079,1,0,0,0,1,TRUE,8369,51.2,107
"143",183,183,152,"owner",1,"monthly_issuance",1996-04-12,1,"female",1978-03-19,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3419,1,0,0,0,1,TRUE,12541,100,167
"144",185,185,153,"owner",77,"monthly_issuance",1993-09-19,77,"male",1954-05-30,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4544,1,0,0,0,0,TRUE,8909,53.5,113
"145",186,186,154,"owner",46,"monthly_issuance",1994-06-21,46,"female",1961-02-22,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3891,1,0,0,0,0,TRUE,8369,73.5,117
"146",187,187,155,"owner",58,"monthly_issuance",1995-11-07,58,"male",1942-08-23,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2988,1,0,0,0,0,TRUE,8757,63.6,96
"147",188,188,156,"owner",64,"monthly_issuance",1997-10-22,64,"male",1960-09-02,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2030,1,0,0,0,0,TRUE,9624,74.7,145
"148",189,189,157,"owner",11,"monthly_issuance",1997-03-28,11,"male",1919-08-10,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3991,1,0,0,0,0,TRUE,9622,36.5,154
"149",190,190,158,"owner",37,"monthly_issuance",1995-03-15,37,"female",1947-10-31,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3420,1,0,0,0,0,TRUE,9065,62.3,123
"150",192,192,159,"owner",70,"monthly_issuance",1997-02-11,70,"male",1971-02-28,28,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-20,TRUE,8694,1,0,0,0,0,TRUE,10177,89.9,81
"151",193,193,160,"owner",23,"monthly_issuance",1993-09-04,1,"male",1962-05-01,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7926,1,0,0,0,1,TRUE,12541,100,167
"152",194,194,161,"owner",28,"monthly_issuance",1994-07-04,28,"female",1924-12-20,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2281,1,0,0,0,0,TRUE,8594,36.9,112
"153",195,195,162,"owner",60,"monthly_issuance",1993-08-25,74,"male",1919-11-18,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3458,1,0,0,0,0,TRUE,10673,100,100
"154",197,197,163,"owner",30,"monthly_issuance",1993-01-27,30,"male",1933-04-25,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3728,1,0,0,0,0,TRUE,9650,81.8,100
"155",198,198,164,"owner",60,"monthly_issuance",1996-09-13,60,"male",1976-07-14,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8441,51.9,115
"156",199,199,165,"owner",25,"monthly_issuance",1993-06-01,29,"male",1923-06-21,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1788,1,0,0,0,0,TRUE,8843,55.6,113
"157",201,201,166,"owner",17,"monthly_issuance",1996-08-20,17,"female",1930-08-19,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3044,1,0,0,0,0,TRUE,8114,61.4,119
"158",202,202,167,"owner",29,"weekly_issuance",1996-02-26,29,"female",1976-11-21,23,NA,NA,NA,NA,NA,FALSE,"classic",1997-10-01,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8843,55.6,113
"159",203,203,168,"owner",31,"monthly_issuance",1993-04-27,31,"male",1962-06-10,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2013,1,0,0,0,0,TRUE,8930,59.2,108
"160",205,205,169,"owner",4,"monthly_issuance",1995-09-28,4,"female",1942-06-15,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5671,1,1,0,0,0,TRUE,9753,67.4,109
"161",206,206,170,"owner",59,"monthly_issuance",1996-07-02,59,"female",1963-04-13,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8444,62.1,106
"162",207,207,171,"owner",46,"monthly_issuance",1996-06-08,46,"male",1932-05-20,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3486,1,0,0,0,0,TRUE,8369,73.5,117
"163",208,208,172,"owner",13,"monthly_issuance",1993-08-30,13,"female",1940-06-25,59,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-21,TRUE,4221,1,0,0,0,0,TRUE,8598,41.3,123
"164",210,210,173,"owner",66,"monthly_issuance",1993-11-26,66,"male",1939-11-30,60,1994-05-31,104808,12,8734,"finished_ok",TRUE,NA,NA,FALSE,17342,1,0,1,1,1,TRUE,8512,48.3,102
"165",212,212,174,"owner",52,"monthly_issuance",1996-09-04,52,"male",1975-02-10,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2139,1,0,0,0,0,TRUE,8363,61.9,108
"166",215,215,176,"owner",71,"weekly_issuance",1996-08-12,71,"male",1967-09-24,32,1997-04-10,27456,12,2288,"finished_ok",TRUE,NA,NA,FALSE,6985,1,0,1,1,1,TRUE,8678,69.7,102
"167",216,216,177,"owner",1,"monthly_issuance",1997-09-26,1,"male",1960-01-30,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"168",217,217,178,"owner",59,"monthly_issuance",1997-09-06,59,"female",1974-12-22,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1987,1,0,0,0,1,TRUE,8444,62.1,106
"169",218,218,179,"owner",1,"weekly_issuance",1997-09-22,1,"female",1980-01-23,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,13667,1,0,0,1,1,TRUE,12541,100,167
"170",219,219,180,"owner",55,"weekly_issuance",1993-12-14,60,"female",1964-04-02,35,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-06,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8441,51.9,115
"171",221,221,181,"owner",21,"monthly_issuance",1996-06-11,21,"female",1977-02-25,22,NA,NA,NA,NA,NA,FALSE,"junior",1997-12-03,TRUE,6780,1,0,0,0,0,TRUE,9104,67,123
"172",222,222,182,"owner",47,"monthly_issuance",1996-08-24,47,"female",1972-06-29,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9538,72.8,111
"173",223,223,183,"owner",43,"monthly_issuance",1993-12-12,43,"female",1952-02-27,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5954,1,0,0,0,1,TRUE,9425,76.3,125
"174",224,224,184,"owner",77,"monthly_issuance",1996-02-21,77,"male",1955-05-11,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1623,0,1,0,0,0,TRUE,8909,53.5,113
"175",225,225,185,"owner",32,"monthly_issuance",1997-07-04,32,"male",1936-05-10,63,NA,NA,NA,NA,NA,FALSE,"classic",1998-03-20,TRUE,6526,1,0,0,0,0,TRUE,9272,81,118
"176",226,226,186,"owner",1,"weekly_issuance",1993-07-29,1,"male",1942-06-16,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6862,1,0,0,0,0,TRUE,12541,100,167
"177",227,227,187,"owner",5,"monthly_issuance",1993-03-28,52,"female",1926-12-18,73,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2798,1,0,0,0,0,TRUE,8363,61.9,108
"178",228,228,188,"owner",54,"monthly_issuance",1993-04-20,48,"female",1956-03-16,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7426,1,0,0,0,0,TRUE,9060,59,124
"179",229,229,189,"owner",76,"monthly_issuance",1997-04-16,76,"male",1969-07-22,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5354,1,0,0,1,1,TRUE,8369,51.2,107
"180",230,230,190,"owner",74,"monthly_issuance",1995-03-02,74,"female",1967-03-10,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9110,1,0,0,1,1,TRUE,10673,100,100
"181",231,231,191,"owner",41,"monthly_issuance",1997-03-17,41,"male",1941-02-18,58,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-07,TRUE,4420,0,1,0,0,0,TRUE,9832,85.6,114
"182",232,232,192,"owner",55,"monthly_issuance",1993-01-08,55,"female",1921-06-17,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3583,1,0,0,0,0,TRUE,8743,33.9,111
"183",233,233,193,"owner",69,"monthly_issuance",1996-12-22,69,"female",1958-12-03,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7110,1,0,0,0,0,TRUE,8173,48.4,124
"184",235,235,194,"owner",44,"monthly_issuance",1996-08-01,44,"female",1943-08-28,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2648,1,0,0,0,0,TRUE,8254,53,97
"185",236,236,195,"owner",70,"monthly_issuance",1997-02-27,70,"male",1961-09-01,38,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-28,TRUE,6260,1,0,0,0,0,TRUE,10177,89.9,81
"186",238,238,196,"owner",4,"monthly_issuance",1993-11-14,6,"female",1961-11-28,38,NA,NA,NA,NA,NA,FALSE,"classic",1996-04-20,TRUE,8626,1,0,0,1,1,TRUE,8546,51.5,126
"187",239,239,197,"owner",1,"monthly_issuance",1993-02-25,1,"female",1974-09-10,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9454,1,0,0,0,0,TRUE,12541,100,167
"188",240,240,198,"owner",70,"monthly_issuance",1993-10-25,34,"female",1929-06-17,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2866,1,0,0,0,0,TRUE,9675,87.7,100
"189",241,241,199,"owner",70,"monthly_issuance",1996-10-26,70,"male",1959-01-23,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1984,1,0,0,0,0,TRUE,10177,89.9,81
"190",242,242,200,"owner",17,"monthly_issuance",1994-07-03,17,"female",1961-08-01,38,NA,NA,NA,NA,NA,FALSE,"classic",1996-08-31,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8114,61.4,119
"191",243,243,201,"owner",63,"monthly_issuance",1994-11-02,63,"male",1954-02-10,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9584,1,0,0,0,0,TRUE,8288,50.5,110
"192",246,246,204,"owner",67,"monthly_issuance",1996-01-13,67,"female",1970-12-28,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1950,1,0,0,0,0,TRUE,8110,63.1,109
"193",247,247,205,"owner",1,"monthly_issuance",1997-10-08,1,"male",1957-05-08,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4297,1,0,0,0,0,TRUE,12541,100,167
"194",248,248,206,"owner",61,"monthly_issuance",1995-04-08,61,"female",1969-12-12,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2902,1,0,0,0,0,TRUE,8814,53.8,107
"195",250,250,207,"owner",2,"monthly_issuance",1993-07-25,8,"female",1979-11-25,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3139,1,0,0,1,1,TRUE,11277,69.4,127
"196",251,251,208,"owner",54,"monthly_issuance",1996-03-27,54,"female",1976-03-03,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7446,1,0,0,1,1,TRUE,9897,100,140
"197",252,252,209,"owner",37,"monthly_issuance",1996-11-24,37,"female",1969-09-01,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2320,1,0,0,1,1,TRUE,9065,62.3,123
"198",253,253,210,"owner",48,"monthly_issuance",1996-03-17,48,"female",1947-05-12,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7534,1,0,0,0,0,TRUE,9060,59,124
"199",254,254,211,"owner",28,"monthly_issuance",1997-07-19,28,"male",1963-05-30,36,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-14,TRUE,2394,0,1,0,0,0,TRUE,8594,36.9,112
"200",255,255,212,"owner",27,"weekly_issuance",1993-01-20,27,"female",1951-10-11,48,NA,NA,NA,NA,NA,FALSE,"classic",1996-10-13,TRUE,13841,1,0,0,0,0,TRUE,8561,43.8,110
"201",256,256,213,"owner",73,"monthly_issuance",1995-08-29,73,"female",1963-02-27,36,NA,NA,NA,NA,NA,FALSE,"classic",1997-08-31,TRUE,5625,1,0,0,0,0,TRUE,8746,56.4,90
"202",257,257,214,"owner",22,"monthly_issuance",1997-03-09,22,"female",1942-11-04,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2097,1,0,0,0,0,TRUE,8620,52.4,100
"203",259,259,215,"owner",31,"monthly_issuance",1997-11-25,31,"male",1966-06-08,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2121,1,0,0,0,0,TRUE,8930,59.2,108
"204",261,261,216,"owner",38,"monthly_issuance",1994-05-16,38,"female",1937-12-07,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2999,1,0,0,0,0,TRUE,8965,59.8,104
"205",262,262,217,"owner",77,"monthly_issuance",1995-01-20,77,"male",1945-11-25,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4112,1,1,0,0,0,TRUE,8909,53.5,113
"206",263,263,218,"owner",68,"monthly_issuance",1996-02-06,68,"male",1962-05-20,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3182,0,1,0,0,0,TRUE,9893,57.2,96
"207",264,264,219,"owner",28,"monthly_issuance",1995-09-06,28,"male",1978-08-22,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-07-28,TRUE,5324,1,0,0,0,1,TRUE,8594,36.9,112
"208",265,265,220,"owner",72,"monthly_issuance",1993-04-09,72,"female",1933-01-07,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3095,1,0,0,0,0,TRUE,8994,62.6,110
"209",266,266,221,"owner",19,"monthly_issuance",1996-10-30,19,"female",1967-08-28,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7896,1,0,0,0,0,TRUE,8402,52.7,120
"210",267,267,222,"owner",37,"monthly_issuance",1993-03-15,37,"male",1967-06-12,32,NA,NA,NA,NA,NA,FALSE,"classic",1997-08-29,TRUE,3440,0,1,0,0,0,TRUE,9065,62.3,123
"211",268,268,223,"owner",39,"monthly_issuance",1995-06-13,39,"female",1982-05-02,17,NA,NA,NA,NA,NA,FALSE,"junior",1996-05-17,TRUE,NA,NA,NA,NA,NA,NA,FALSE,10446,89.9,90
"212",269,269,224,"owner",15,"monthly_issuance",1996-10-27,15,"female",1923-12-03,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3503,1,0,0,0,0,TRUE,9045,51.9,124
"213",270,270,225,"owner",1,"monthly_issuance",1993-07-28,46,"male",1947-03-08,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3385,1,0,0,0,1,TRUE,8369,73.5,117
"214",272,272,226,"owner",70,"monthly_issuance",1997-02-23,70,"female",1944-10-25,55,1998-07-12,109344,12,9112,"running_ok",TRUE,"classic",1997-12-05,TRUE,18040,1,0,1,0,0,TRUE,10177,89.9,81
"215",273,273,227,"owner",27,"monthly_issuance",1995-03-28,27,"female",1972-05-15,27,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-10,TRUE,9381,1,0,0,0,0,TRUE,8561,43.8,110
"216",274,274,228,"owner",5,"monthly_issuance",1993-09-28,17,"female",1970-11-25,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4104,1,0,0,0,1,TRUE,8114,61.4,119
"217",275,275,229,"owner",1,"monthly_issuance",1997-06-07,1,"female",1918-11-12,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2505,1,0,0,0,0,TRUE,12541,100,167
"218",276,276,230,"owner",1,"monthly_issuance",1996-02-26,1,"male",1957-06-11,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8200,1,0,0,1,1,TRUE,12541,100,167
"219",278,278,231,"owner",22,"monthly_issuance",1995-04-03,22,"female",1972-12-27,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2073,1,0,0,0,0,TRUE,8620,52.4,100
"220",280,280,232,"owner",45,"monthly_issuance",1997-11-29,45,"female",1969-12-18,30,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-13,TRUE,3643,1,0,0,0,0,TRUE,8390,53.5,132
"221",282,282,234,"owner",73,"monthly_issuance",1993-07-15,73,"female",1938-02-24,61,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2809,1,0,0,0,0,TRUE,8746,56.4,90
"222",284,284,235,"owner",41,"monthly_issuance",1993-10-06,10,"male",1974-08-06,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2216,1,0,0,0,1,TRUE,10124,46.7,141
"223",285,285,236,"owner",72,"monthly_issuance",1996-03-16,72,"male",1954-06-03,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8994,62.6,110
"224",287,287,237,"owner",50,"monthly_issuance",1994-03-25,50,"male",1980-09-09,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1940,1,0,0,0,1,TRUE,8187,52,94
"225",288,288,238,"owner",6,"monthly_issuance",1993-08-15,6,"male",1962-04-21,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2234,1,0,0,0,0,TRUE,8546,51.5,126
"226",289,289,239,"owner",69,"weekly_issuance",1993-03-01,54,"male",1958-03-27,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7189,1,0,0,1,1,TRUE,9897,100,140
"227",290,290,240,"owner",72,"monthly_issuance",1997-04-28,72,"male",1959-01-12,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,10671,1,1,0,0,0,TRUE,8994,62.6,110
"228",292,292,241,"owner",15,"monthly_issuance",1996-09-29,15,"female",1958-09-06,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2586,1,0,0,1,1,TRUE,9045,51.9,124
"229",293,293,242,"owner",69,"monthly_issuance",1996-08-29,69,"male",1943-09-27,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4039,1,0,0,0,1,TRUE,8173,48.4,124
"230",294,294,243,"owner",55,"weekly_issuance",1993-11-06,58,"male",1968-03-21,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4108,1,1,0,0,0,TRUE,8757,63.6,96
"231",295,295,244,"owner",24,"monthly_issuance",1993-02-08,12,"male",1939-03-27,60,NA,NA,NA,NA,NA,FALSE,"classic",1998-03-10,TRUE,2648,1,0,0,1,1,TRUE,8754,58,137
"232",296,296,245,"owner",65,"monthly_issuance",1993-11-25,65,"male",1974-03-01,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8403,43.7,105
"233",297,297,246,"owner",65,"monthly_issuance",1997-12-20,65,"female",1924-03-15,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1970,1,0,0,0,0,TRUE,8403,43.7,105
"234",300,300,248,"owner",1,"monthly_issuance",1995-04-02,1,"female",1957-07-30,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2484,0,1,0,0,0,TRUE,12541,100,167
"235",301,301,249,"owner",28,"monthly_issuance",1996-12-03,28,"male",1942-01-10,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7494,1,0,0,0,1,TRUE,8594,36.9,112
"236",302,302,250,"owner",56,"monthly_issuance",1997-05-10,56,"male",1971-02-23,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3066,1,0,0,0,0,TRUE,8772,46,126
"237",303,303,251,"owner",74,"monthly_issuance",1996-04-06,74,"male",1946-05-06,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3059,1,0,0,0,0,TRUE,10673,100,100
"238",304,304,252,"owner",19,"monthly_issuance",1996-12-26,19,"female",1934-03-11,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1767,1,0,0,0,0,TRUE,8402,52.7,120
"239",305,305,253,"owner",46,"monthly_issuance",1995-12-05,46,"male",1938-06-08,61,NA,NA,NA,NA,NA,FALSE,"classic",1997-10-03,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8369,73.5,117
"240",308,308,255,"owner",68,"monthly_issuance",1996-11-03,68,"female",1976-06-12,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5323,1,0,0,0,0,TRUE,9893,57.2,96
"241",309,309,256,"owner",37,"monthly_issuance",1995-05-14,37,"female",1969-12-14,30,NA,NA,NA,NA,NA,FALSE,"classic",1997-05-28,TRUE,NA,NA,NA,NA,NA,NA,FALSE,9065,62.3,123
"242",310,310,257,"owner",11,"monthly_issuance",1995-11-05,11,"male",1950-04-16,49,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,17982,1,1,0,0,0,TRUE,9622,36.5,154
"243",311,311,258,"owner",64,"monthly_issuance",1997-07-09,64,"female",1930-09-16,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3737,1,0,0,0,0,TRUE,9624,74.7,145
"244",312,312,259,"owner",2,"monthly_issuance",1993-10-28,2,"male",1924-07-03,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3154,1,0,0,0,0,TRUE,8507,46.7,132
"245",313,313,260,"owner",24,"monthly_issuance",1995-10-14,24,"female",1942-05-11,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5247,1,0,0,0,0,TRUE,8991,80,128
"246",315,315,261,"owner",54,"monthly_issuance",1996-10-07,54,"male",1967-05-01,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2553,1,0,0,0,1,TRUE,9897,100,140
"247",316,316,262,"owner",75,"monthly_issuance",1996-01-27,75,"male",1955-04-28,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8819,64.6,99
"248",317,317,263,"owner",64,"weekly_issuance",1997-01-03,64,"female",1957-10-06,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6145,1,0,0,0,0,TRUE,9624,74.7,145
"249",318,318,264,"owner",15,"monthly_issuance",1996-02-09,15,"female",1943-04-02,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3307,1,0,0,0,0,TRUE,9045,51.9,124
"250",319,319,265,"owner",19,"monthly_issuance",1996-07-05,19,"female",1929-04-04,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2900,1,0,0,0,0,TRUE,8402,52.7,120
"251",321,321,266,"owner",47,"monthly_issuance",1994-05-11,47,"female",1943-10-24,56,NA,NA,NA,NA,NA,FALSE,"classic",1997-11-21,TRUE,4975,0,1,0,0,0,TRUE,9538,72.8,111
"252",322,322,267,"owner",38,"monthly_issuance",1995-04-26,38,"male",1933-02-01,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3074,1,0,0,0,0,TRUE,8965,59.8,104
"253",324,324,268,"owner",3,"monthly_issuance",1996-05-29,3,"male",1960-12-03,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3121,1,0,0,0,0,TRUE,8980,41.7,111
"254",325,325,269,"owner",3,"monthly_issuance",1996-08-30,3,"male",1960-02-21,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2146,1,0,0,0,1,TRUE,8980,41.7,111
"255",326,326,270,"owner",27,"monthly_issuance",1995-01-23,27,"female",1967-09-18,32,NA,NA,NA,NA,NA,FALSE,"gold",1998-04-10,TRUE,5462,1,0,0,0,0,TRUE,8561,43.8,110
"256",328,328,271,"owner",1,"monthly_issuance",1996-08-13,1,"female",1918-01-24,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1535,1,0,0,0,0,TRUE,12541,100,167
"257",329,329,272,"owner",11,"monthly_issuance",1996-10-23,11,"male",1964-12-03,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7454,1,0,0,0,0,TRUE,9622,36.5,154
"258",330,330,273,"owner",24,"issuance_after_transaction",1993-07-11,65,"female",1944-08-05,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9299,1,1,0,1,1,TRUE,8403,43.7,105
"259",331,331,274,"owner",76,"monthly_issuance",1993-08-20,1,"male",1942-03-02,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9886,1,0,0,0,0,TRUE,12541,100,167
"260",332,332,275,"owner",29,"monthly_issuance",1996-01-02,29,"male",1978-07-25,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2260,1,0,0,0,1,TRUE,8843,55.6,113
"261",333,333,276,"owner",38,"monthly_issuance",1997-12-08,38,"male",1971-10-19,28,1998-12-02,160920,36,4470,"running_ok",TRUE,"classic",1998-10-13,TRUE,9682,1,0,1,0,0,TRUE,8965,59.8,104
